"Date and time","SMV340200 - Total CPU Power (W, Total over last 15 min) (W)","SMV340201 - Total CPU Power (W, Total over last 15 min) (W)","SMV340202 - Total CPU Power (W, Total over last 15 min) (W)","SMV340203 - Total CPU Power (W, Total over last 15 min) (W)","SMV340204 - Total CPU Power (W, Total over last 15 min) (W)","SMV340205 - Total CPU Power (W, Total over last 15 min) (W)","SMV340206 - Total CPU Power (W, Total over last 15 min) (W)","SMV340207 - Total CPU Power (W, Total over last 15 min) (W)","SMV340208 - Total CPU Power (W, Total over last 15 min) (W)","SMV340209 - Total CPU Power (W, Total over last 15 min) (W)","SMV340210 - Total CPU Power (W, Total over last 15 min) (W)","SMV340211 - Total CPU Power (W, Total over last 15 min) (W)","SMV340212 - Total CPU Power (W, Total over last 15 min) (W)","SMV340213 - Total CPU Power (W, Total over last 15 min) (W)","SMV340230 - Total CPU Power (W, Total over last 15 min) (W)","SMV340232 - Total CPU Power (W, Total over last 15 min) (W)","SMV340233 - Total CPU Power (W, Total over last 15 min) (W)","SMV340234 - Total CPU Power (W, Total over last 15 min) (W)","SMV340262 - Total CPU Power (W, Total over last 15 min) (W)","SMV340263 - Total CPU Power (W, Total over last 15 min) (W)","idrac-9DQGPV3 - Total CPU Power (W, Total over last 15 min) (W)","idrac-BDQGPV3 - Total CPU Power (W, Total over last 15 min) (W)","idrac-CDQGPV3 - Total CPU Power (W, Total over last 15 min) (W)","idrac-DDQGPV3 - Total CPU Power (W, Total over last 15 min) (W)","idrac-FDQGPV3 - Total CPU Power (W, Total over last 15 min) (W)"
"2025-06-14T14:45:00-03:00","","","","","","584.085174","","","","506.673684","","","","","","404.179012","","","","","","532.252078","513.910527","480.76903",""
"2025-06-14T15:00:00-03:00","","","","","","585.810527","","","","502.357894","","","","","","445.564417","","","","","","531.719577","515.873684","474.635627",""
"2025-06-14T15:15:00-03:00","","","","","","592.047369","","","","510.914742","","","","","","470.907976","","","","","","524.647369","524.208762","478.1",""
"2025-06-14T15:30:00-03:00","","","","","","590.775117","","","","518.221052","","","","","","449.552148","","","","","","522.452631","520.706362","475.927226",""
"2025-06-14T15:45:00-03:00","","","","","","586.579974","","","","503.467126","","","","","","473.031056","","","","","","521.16554","520.61579","468.073301",""
"2025-06-14T16:00:00-03:00","","","","","","588.123456","","","","503.58421","","","","","","456.512346","","","","","","525.289473","524.773684","471.403141",""
"2025-06-14T16:15:00-03:00","","","","","","588.058544","","","","514.28421","","","","","","450.385093","","","","","","519.334626","533.431579","477.667401",""
"2025-06-14T16:30:00-03:00","","","","","","588.742106","","","","518.942106","","","","","","452.3","","","","","","517.147369","525.04964","469.084656",""
"2025-06-14T16:45:00-03:00","","","","","","587.816754","","","","510.736842","","","","","","451.358024","","","","","","516.636842","523.610527","469.357894",""
"2025-06-14T17:00:00-03:00","","","","","","588.564486","","","","510.637366","","","","","","440.245399","","","","","","521.968421","522.536842","468.173684",""
"2025-06-14T17:15:00-03:00","","","","","","583.746411","","","","528.98763","","","","","","455.234568","","","","","","520.978948","524.89418","472.740741",""
"2025-06-14T17:30:00-03:00","","","","","","586.595531","","","","531.210461","","","","","","427.656442","","","","","","518.241994","518.031579","468.363158",""
"2025-06-14T17:45:00-03:00","","","","","","585.339977","","","","515.289473","","","","","","463.460606","","","","","","519.094737","516.431579","466.096142",""
"2025-06-14T18:00:00-03:00","","","","","","586.689473","","","","512.237118","","","","","","453.254546","","","","","","517.047619","516.107534","474.958401",""
"2025-06-14T18:15:00-03:00","","","","","","582.605263","","","","513.875587","","","","","","432.680981","","","","","","519.578948","521.547369","472.904762",""
"2025-06-14T18:30:00-03:00","","","","","","585.233536","","","","520.58421","","","","","","427.932516","","","","","","517.645502","512.226316","468.126316",""
"2025-06-14T18:45:00-03:00","","","","","","584.653861","","","","506.44518","","","","","","438.579268","","","","","","517.5","511.13277","468.973684",""
"2025-06-14T19:00:00-03:00","","","","","","586.205263","","","","504.759162","","","","","","472.777778","","","","","","518.222222","509.847369","471.299861",""
"2025-06-14T19:15:00-03:00","","","","","","583.226316","","","","505.469943","","","","","","392.542683","","","","","","520.305263","515.146566","474.126984",""
"2025-06-14T19:30:00-03:00","","","","","","582.393856","","","","517.327068","","","","","","405.853659","","","","","","516.968421","507.58421","472.548037",""
"2025-06-14T19:45:00-03:00","","","","","","581.89735","","","","508.012183","","","","","","435.808642","","","","","","520.205263","505.666232","491.021052",""
"2025-06-14T20:00:00-03:00","","","","","","583.418311","","","","503.452696","","","","","","457.808642","","","","","","519.100551","508.21579","488.8221",""
"2025-06-14T20:15:00-03:00","","","","","","592.206379","","","","503.347369","","","","","","456.944444","","","","","","534.163687","517.495872","505.983274",""
"2025-06-14T20:30:00-03:00","","","","","","595.39056","","","","507.678948","","","","","","461.018292","","","","","","525.342106","524.631579","496.347369",""
"2025-06-14T20:45:00-03:00","","","","","","589.431579","","","","491.847369","","","","","","448.58642","","","","","","520.846561","522.721052","490.173684",""
"2025-06-14T21:00:00-03:00","","","","","","585.426316","","","","498.326316","","","","","","459.271604","","","","","","520.763158","516.872886","481.457894",""
"2025-06-14T21:15:00-03:00","","","","","","581.068421","","","","501.328033","","","","","","486.802469","","","","","","522.18421","523.767752","472.30241",""
"2025-06-14T21:30:00-03:00","","","","","","580.894737","","","","514.778948","","","","","","486.185186","","","","","","520.311496","516.705263","471.18421",""
"2025-06-14T21:45:00-03:00","","","","","","584.041551","","","","489.425152","","","","","","434.493827","","","","","","515.805263","518.221052","468.063158",""
"2025-06-14T22:00:00-03:00","","","","","","584.494737","","","","481.305263","","","","","","437.658537","","","","","","518.061808","517.836842","463.616122",""
"2025-06-14T22:15:00-03:00","","","","","","580.294737","","","","477.305263","","","","","","454.753087","","","","","","520.120742","521.757036","476",""
"2025-06-14T22:30:00-03:00","","","","","","579.717278","","","","482.063158","","","","","","438.385093","","","","","","519.753267","518.010527","471",""
"2025-06-14T22:45:00-03:00","","","","","","577.84588","","","","475.657894","","","","","","427.345679","","","","","","518.736842","519.894737","468.894737",""
"2025-06-14T23:00:00-03:00","","","","","","579.068421","","","","473.11579","","","","","","453.320988","","","","","","521.427941","523.05291","470.163158",""
"2025-06-14T23:15:00-03:00","","","","","","578.410527","","","","473.247369","","","","","","442.919753","","","","","","525.939413","523.904762","464.623891",""
"2025-06-14T23:30:00-03:00","","","","","","579.116402","","","","480.836842","","","","","","412.881988","","","","","","522.520733","521.873684","472.317402",""
"2025-06-14T23:45:00-03:00","","","","","","581.042106","","","","470.18421","","","","","","402.730061","","","","","","520.703703","523.289473","471.349039",""
"2025-06-15T00:00:00-03:00","","","","","","584.48421","","","","475.236567","","","","","","426.202454","","","","","","523.842106","524.938366","486.352612",""
"2025-06-15T00:15:00-03:00","","","","","","585.757894","","","","481.147836","","","","","","436.857143","","","","","","546.690273","531.405263","496.582998",""
"2025-06-15T00:30:00-03:00","","","","","","582.631579","","","","484.35341","","","","","","416.196319","","","","","","541.78258","526.328449","501.153439",""
"2025-06-15T00:45:00-03:00","","","","","","578.889473","","","","474.210527","","","","","","401.773007","","","","","","532.110527","524.805263","478.336842",""
"2025-06-15T01:00:00-03:00","","","","","","578.830998","","","","483.478948","","","","","","436.776398","","","","","","529.833039","528.716258","486.263543",""
"2025-06-15T01:15:00-03:00","","","","","","570.98421","","","","486.952631","","","","","","458.185186","","","","","","515.262279","530.124822","482.359789",""
"2025-06-15T01:30:00-03:00","","","","","","570.832461","","","","486.863158","","","","","","442.573171","","","","","","510.883598","524.763158","485.710527",""
"2025-06-15T01:45:00-03:00","","","","","","573.957013","","","","482.268421","","","","","","432.354038","","","","","","499.447369","518.41579","473.294737",""
"2025-06-15T02:00:00-03:00","","","","","","576.531579","","","","480.057894","","","","","","409.783951","","","","","","498.370776","522.281136","474.221439",""
"2025-06-15T02:15:00-03:00","","","","","","572.252631","","","","498.28421","","","","","","414.743902","","","","","","504.628268","521.388907","473.501166",""
"2025-06-15T02:30:00-03:00","","","","","","572.442106","","","","488.110527","","","","","","402.67284","","","","","","500.545412","520.928362","480.405263",""
"2025-06-15T02:45:00-03:00","","","","","","573.821052","","","","468.98421","","","","","","397.170732","","","","","","507.560766","520.131579","475.238976",""
"2025-06-15T03:00:00-03:00","","","","","","578.668421","","","","469.268338","","","","","","415.043478","","","","","","508.121052","520.894737","475.88421",""
"2025-06-15T03:15:00-03:00","","","","","","588.115183","","","","469.226316","","","","","","452.560976","","","","","","521.032216","550.521052","507.489473",""
"2025-06-15T03:30:00-03:00","","","","","","575.19432","","","","477.405263","","","","","","450.361963","","","","","","509.547369","512.342106","479.873684",""
"2025-06-15T03:45:00-03:00","","","","","","571.288976","","","","468.363379","","","","","","445.631902","","","","","","502.1","507.607063","475.01579",""
"2025-06-15T04:00:00-03:00","","","","","","569.629786","","","","467.331746","","","","","","439.042944","","","","","","503.618324","510.063158","475.068504",""
"2025-06-15T04:15:00-03:00","","","","","","571.552631","","","","484.300167","","","","","","449.490798","","","","","","501.187464","512.64431","475.131579",""
"2025-06-15T04:30:00-03:00","","","","","","572.599752","","","","492.606843","","","","","","470.432099","","","","","","499.519306","510.471812","472.502646",""
"2025-06-15T04:45:00-03:00","","","","","","570.618946","","","","484.98421","","","","","","452.524691","","","","","","505.89747","507.2","467.494737",""
"2025-06-15T05:00:00-03:00","","","","","","600.931579","","","","484.120337","","","","","","471.804878","","","","","","516.894737","499.446073","478.694737",""
"2025-06-15T05:15:00-03:00","","","","","","566.457894","","","","485.440421","","","","","","449.111111","","","","","","515.957672","510.63919","492.072078",""
"2025-06-15T05:30:00-03:00","","","","","","562.236842","","","","509.578948","","","","","","494.124223","","","","","","502.631579","484.742106","475.705263",""
"2025-06-15T05:45:00-03:00","","","","","","564.010527","","","","520.887258","","","","","","459.833333","","","","","","507.793882","484.531579","473.835291",""
"2025-06-15T06:00:00-03:00","","","","","","568.231579","","","","540.152631","","","","","","427.564417","","","","","","508.014704","496.809066","473.473684",""
"2025-06-15T06:15:00-03:00","","","","","","490.357894","","","","530.652631","","","","","","483.97546","","","","","","524.531579","513.94507","479.104437",""
"2025-06-15T06:30:00-03:00","","","","","","482.163158","","","","520.247369","","","","","","463.294479","","","","","","524.557894","500.01579","473.50055",""
"2025-06-15T06:45:00-03:00","","","","","","484.021052","","","","541.990824","","","","","","441.77439","","","","","","520.228052","496.597883","467.363158",""
"2025-06-15T07:00:00-03:00","","","","","","494.373796","","","","516.205214","","","","","","475.796297","","","","","","512.938042","496.38421","467.947369",""
"2025-06-15T07:15:00-03:00","","","","","","509.442106","","","","515.17801","","","","","","473.63354","","","","","","504.11579","500.254653","468.978836",""
"2025-06-15T07:30:00-03:00","","","","","","521.081274","","","","488.548306","","","","","","477.11043","","","","","","498.936842","492.952631","470.563158",""
"2025-06-15T07:45:00-03:00","","","","","","533.552631","","","","415.305263","","","","","","466.882716","","","","","","499.441773","490.010527","468.676648",""
"2025-06-15T08:00:00-03:00","","","","","","554.592592","","","","332.755524","","","","","","435.623457","","","","","","503.494737","495.71579","467.761456",""
"2025-06-15T08:15:00-03:00","","","","","","570.516191","","","","311.333799","","","","","","422.037037","","","","","","501.513228","502.590136","470.089473",""
"2025-06-15T08:30:00-03:00","","","","","","574.908462","","","","351.661409","","","","","","430.582822","","","","","","499.652631","499.129422","486.110527",""
"2025-06-15T08:45:00-03:00","","","","","","579.816274","","","","476.858639","","","","","","447.079754","","","","","","394.389473","495.68421","540.814814",""
"2025-06-15T09:00:00-03:00","","","","","","591.31841","","","","554.036098","","","","","","418.975309","","","","","","335.196787","502.442106","554.37271",""
"2025-06-15T09:15:00-03:00","","","","","","591.237269","","","","571.073684","","","","","","435.345679","","","","","","331.153668","497.494737","556.536842",""
"2025-06-15T09:30:00-03:00","","","","","","596.263022","","","","547.626316","","","","","","441.259259","","","","","","330.890282","494.130834","557.178948",""
"2025-06-15T09:45:00-03:00","","","","","","595.174152","","","","551.394737","","","","","","459","","","","","","330.89418","495.906444","553.878948",""
"2025-06-15T10:00:00-03:00","","","","","","583.816706","","","","555.021052","","","","","","471.02454","","","","","","331.037037","490.062666","550.805649",""
"2025-06-15T10:15:00-03:00","","","","","","518.357894","","","","585.147369","","","","","","462.677019","","","","","","330.921052","496.31579","562.272661",""
"2025-06-15T10:30:00-03:00","","","","","","530.816754","","","","587.531579","","","","","","428.475309","","","","","","331.163158","491.226316","551.078948",""
"2025-06-15T10:45:00-03:00","","","","","","549.871756","","","","583.618588","","","","","","464.490798","","","","","","331.121052","489.059086","550.373684",""
"2025-06-15T11:00:00-03:00","","","","","","557.036842","","","","579.610569","","","","","","478.306749","","","","","","331.137567","492.98421","555.373684",""
"2025-06-15T11:15:00-03:00","","","","","","572.005429","","","","582.594737","","","","","","457.441718","","","","","","331.058619","494.794653","559.284679",""
"2025-06-15T11:30:00-03:00","","","","","","590.350813","","","","577.08421","","","","","","467.638037","","","","","","331","494.321052","553.048867",""
"2025-06-15T11:45:00-03:00","","","","","","598.876182","","","","570.610527","","","","","","454.509202","","","","","","331.015707","495.975503","553.373684",""
"2025-06-15T12:00:00-03:00","","","","","","600.967938","","","","554.08421","","","","","","483.72561","","","","","","330.921136","501.994608","545.886178",""
"2025-06-15T12:15:00-03:00","","","","","","595.984042","","","","577.636842","","","","","","477.358024","","","","","","331.005291","502.41579","552.310527",""
"2025-06-15T12:30:00-03:00","","","","","","601.769633","","","","566.212759","","","","","","484.08642","","","","","","330.85188","506.352631","552.310527",""
"2025-06-15T12:45:00-03:00","","","","","","593.140156","","","","549.78533","","","","","","468.320988","","","","","","330.789473","507.138698","548.391108",""
"2025-06-15T13:00:00-03:00","","","","","","602.356754","","","","564.542106","","","","","","449.907408","","","","","","330.656084","505.247369","552.305263",""
"2025-06-15T13:15:00-03:00","","","","","","606.370228","","","","564.505263","","","","","","450.907976","","","","","","330.841131","509.34867","552.701607",""
"2025-06-15T13:30:00-03:00","","","","","","605.85458","","","","568.515734","","","","","","473.596273","","","","","","330.84572","507.952381","552.957894",""
"2025-06-15T13:45:00-03:00","","","","","","591.847369","","","","582.476399","","","","","","461.578313","","","","","","330.994737","510.352631","555.413392",""
"2025-06-15T14:00:00-03:00","","","","","","592.430776","","","","565.457894","","","","","","469","","","","","","330.91579","512.740067","547.48384",""
"2025-06-15T14:15:00-03:00","","","","","","588.678948","","","","593.673684","","","","","","463.392638","","","","","","330.751322","516.239477","555.218336",""
"2025-06-15T14:30:00-03:00","","","","","","586.352631","","","","591.326316","","","","","","450.975309","","","","","","330.814481","518.78836","558.578948",""
"2025-06-15T14:45:00-03:00","","","","","","592.122266","","","","593.447369","","","","","","418.717791","","","","","","330.751656","521.140253","551.092037",""
"2025-06-15T15:00:00-03:00","","","","","","587.963991","","","","594.4","","","","","","453.820988","","","","","","330.827658","525.121791","550.141843",""
"2025-06-15T15:15:00-03:00","","","","","","589.570492","","","","614.168421","","","","","","448.527608","","","","","","330.771277","532.563158","545.811273",""
"2025-06-15T15:30:00-03:00","","","","","","593.657437","","","","597.368421","","","","","","425.447852","","","","","","330.726316","532.836842","544.164021",""
"2025-06-15T15:45:00-03:00","","","","","","592.621243","","","","592.875623","","","","","","428.666667","","","","","","330.766768","537.43072","550.48421",""
"2025-06-15T16:00:00-03:00","","","","","","599.359273","","","","580","","","","","","439.024844","","","","","","330.859221","539.094737","554.028864",""
"2025-06-15T16:15:00-03:00","","","","","","595.520206","","","","591.08421","","","","","","444.361963","","","","","","330.847369","539.694737","551.147369",""
"2025-06-15T16:30:00-03:00","","","","","","598.671958","","","","582.263158","","","","","","436.89441","","","","","","330.826316","538.798393","547.31579",""
"2025-06-15T16:45:00-03:00","","","","","","591.68421","","","","585.073684","","","","","","437.850932","","","","","","330.91579","539.31579","545.480609",""
"2025-06-15T17:00:00-03:00","","","","","","586.705263","","","","586.413999","","","","","","440.319019","","","","","","330.957227","535.78836","548.4",""
"2025-06-15T17:15:00-03:00","","","","","","580.764398","","","","592.122587","","","","","","443.37037","","","","","","331.04188","536.20308","548.095238",""
"2025-06-15T17:30:00-03:00","","","","","","570.567181","","","","587.424726","","","","","","413.320988","","","","","","330.726537","536.495806","547.447369",""
"2025-06-15T17:45:00-03:00","","","","","","562.710527","","","","585.986517","","","","","","405.153374","","","","","","330.845744","533.689473","552.376039",""
"2025-06-15T18:00:00-03:00","","","","","","564.705263","","","","588.389473","","","","","","432.417178","","","","","","330.88421","534.703703","545.836842",""
"2025-06-15T18:15:00-03:00","","","","","","573.247369","","","","596.352824","","","","","","444.687117","","","","","","330.742106","531.61579","545.2",""
"2025-06-15T18:30:00-03:00","","","","","","592.786636","","","","580.802894","","","","","","426.730061","","","","","","330.677249","529.1","542.498429",""
"2025-06-15T18:45:00-03:00","","","","","","586.93082","","","","575.014752","","","","","","414.962733","","","","","","330.771986","526.311052","548.139466",""
"2025-06-15T19:00:00-03:00","","","","","","596.376601","","","","586.673684","","","","","","406.006134","","","","","","330.852631","523.18421","547.686594",""
"2025-06-15T19:15:00-03:00","","","","","","590.242809","","","","600.539682","","","","","","428.460122","","","","","","330.713506","526.953844","555.966771",""
"2025-06-15T19:30:00-03:00","","","","","","592.411804","","","","620.131579","","","","","","405.17284","","","","","","330.829172","528.837454","542.136842",""
"2025-06-15T19:45:00-03:00","","","","","","572.368421","","","","615.078948","","","","","","405.506173","","","","","","330.550264","523.462302","554.132276",""
"2025-06-15T20:00:00-03:00","","","","","","501.921052","","","","595.605679","","","","","","423.884849","","","","","","330.416319","529.363158","547.678948",""
"2025-06-15T20:15:00-03:00","","","","","","521.689473","","","","611.71579","","","","","","450.425926","","","","","","330.603174","545.295096","581.305263",""
"2025-06-15T20:30:00-03:00","","","","","","526.368421","","","","603.536842","","","","","","437.685186","","","","","","330.716876","543.117963","562.796343",""
"2025-06-15T20:45:00-03:00","","","","","","521.980987","","","","587.608089","","","","","","434.382716","","","","","","327.730159","525.708994","548.210527",""
"2025-06-15T21:00:00-03:00","","","","","","","","","","586.505263","","","","","","","","","","","","","","",""
"2025-06-15T21:15:00-03:00","","","","","","","","","","622.121052","","","","","","","","","","","","","","",""
"2025-06-15T21:30:00-03:00","","","","","","497.931579","","","","604.852631","","","","","","441.04321","","","","","","330.643617","520.052631","570.236842",""
"2025-06-15T21:45:00-03:00","","","","","","508.231579","","","","605.594737","","","","","","425.092592","","","","","","330.8","524.357894","565.747369",""
"2025-06-15T22:00:00-03:00","","","","","","527.194737","","","","","","","","","","438.664597","","","","","","330.821052","521.552631","553.572354",""
"2025-06-15T22:15:00-03:00","","","","","","536.372748","","","","","","","","","","438.128049","","","","","","330.734503","519.359789","551.847369",""
"2025-06-15T22:30:00-03:00","","","","","","550.786172","","","","588.357894","","","","","","432.245399","","","","","","330.822727","509.368421","542.752631",""
"2025-06-15T22:45:00-03:00","","","","","","564.08421","","","","598.698209","","","","","","428.25","","","","","","330.349207","513.620997","540.325013",""
"2025-06-15T23:00:00-03:00","","","","","","580.246073","","","","588.432974","","","","","","440.950618","","","","","","330.925926","513.105263","546.164869",""
"2025-06-15T23:15:00-03:00","","","","","","577.885506","","","","593.818068","","","","","","456.981596","","","","","","330.542553","500.911546","546.511394",""
"2025-06-15T23:30:00-03:00","","","","","","571.573684","","","","586.41579","","","","","","434.319019","","","","","","330.642106","499.867956","545.175452",""
"2025-06-15T23:45:00-03:00","","","","","","571.073684","","","","576.689473","","","","","","420.135802","","","","","","330.864653","495.51579","551.590397",""
"2025-06-16T00:00:00-03:00","","","","","","572","","","","581.973684","","","","","","440.993866","","","","","","330.756613","503.510553","546.447369",""
"2025-06-16T00:15:00-03:00","","","","","","572.857894","","","","608.727611","","","","","","447.472392","","","","","","330.952631","519.313213","556.760249",""
"2025-06-16T00:30:00-03:00","","","","","","568.357894","","","","598.061724","","","","","","440.533742","","","","","","330.867922","515.531579","557.089947",""
"2025-06-16T00:45:00-03:00","","","","","","569.4","","","","599.289473","","","","","","429.95122","","","","","","330.945978","506.644903","550.1",""
"2025-06-16T01:00:00-03:00","","","","","","572.168421","","","","588.357894","","","","","","460.611111","","","","","","330.87766","509.821052","555.01579",""
"2025-06-16T01:15:00-03:00","","","","","","569.780104","","","","587.542106","","","","","","451.723927","","","","","","330.730159","511.709584","545.389557",""
"2025-06-16T01:30:00-03:00","","","","","","569.49358","","","","592.242106","","","","","","431.21118","","","","","","330.667342","505.726316","541.7",""
"2025-06-16T01:45:00-03:00","","","","","","567.173684","","","","586.163158","","","","","","416.549382","","","","","","330.76667","504.363158","542.361579",""
"2025-06-16T02:00:00-03:00","","","","","","569.006178","","","","587.110802","","","","","","426.329268","","","","","","330.693509","502.7","541.907167",""
"2025-06-16T02:15:00-03:00","","","","","","562.478948","","","","604.98421","","","","","","418.098766","","","","","","330.674006","507.703684","547.6",""
"2025-06-16T02:30:00-03:00","","","","","","561.942106","","","","599.663158","","","","","","424.884147","","","","","","330.590868","501.757894","543.157894",""
"2025-06-16T02:45:00-03:00","","","","","","563.478948","","","","595.626316","","","","","","421.07362","","","","","","330.668181","498.140831","544.346377",""
"2025-06-16T03:00:00-03:00","","","","","","563.013047","","","","583.889473","","","","","","439.907408","","","","","","330.761411","498.786078","546.370244",""
"2025-06-16T03:15:00-03:00","","","","","","557.942106","","","","586.757894","","","","","","472","","","","","","330.777778","500.493611","542",""
"2025-06-16T03:30:00-03:00","","","","","","507.710527","","","","587.67241","","","","","","468.403727","","","","","","330.740741","493.429319","542.11579",""
"2025-06-16T03:45:00-03:00","","","","","","491.331579","","","","587.631579","","","","","","459.190184","","","","","","330.577583","486.544364","548.4",""
"2025-06-16T04:00:00-03:00","","","","","","517","","","","574.342106","","","","","","454.509202","","","","","","330.556263","494.678948","557.957672",""
"2025-06-16T04:15:00-03:00","","","","","","537.169312","","","","574.559696","","","","","","448.423313","","","","","","","520.382521","566.591623",""
"2025-06-16T04:30:00-03:00","","","","","","539.910527","","","","572.557894","","","","","","","","","","","","","495.566138","540.3153",""
"2025-06-16T04:45:00-03:00","","","","","","552.394737","","","","573.410527","","","","","","","","","","","","324.306878","491.539682","541.587301",""
"2025-06-16T05:00:00-03:00","","","","","","572.596814","","","","575.934087","","","","","","483.601227","","","","","","324.521052","496.347369","555.789473",""
"2025-06-16T05:15:00-03:00","","","","","","571.249198","","","","605.710527","","","","","","495.63354","","","","","","324.608466","497.064987","541.883102",""
"2025-06-16T05:30:00-03:00","","","","","","568.273684","","","","584.78906","","","","","","464.012346","","","","","","324.550264","490.342106","539.11579",""
"2025-06-16T05:45:00-03:00","","","","","","565.568421","","","","575.762048","","","","","","489.815951","","","","","","324.578948","491.947369","558.947978",""
"2025-06-16T06:00:00-03:00","","","","","","570.756902","","","","577.568421","","","","","","491.61875","","","","","","324.465609","504.683933","565.994737",""
"2025-06-16T06:15:00-03:00","","","","","","570.888194","","","","593.75036","","","","","","477.851852","","","","","","324.505319","494.668502","548.539682",""
"2025-06-16T06:30:00-03:00","","","","","","571.263158","","","","595.152631","","","","","","488.981481","","","","","","324.414523","501.600359","545.836842",""
"2025-06-16T06:45:00-03:00","","","","","","572.71579","","","","603.822789","","","","","","463.853659","","","","","","324.425532","503.824212","542.863158",""
"2025-06-16T07:00:00-03:00","","","","","","572.563158","","","","580.846561","","","","","","456.90184","","","","","","324.649608","482.167496","549.178227",""
"2025-06-16T07:15:00-03:00","","","","","","570.18421","","","","591.421052","","","","","","466.561729","","","","","","324.606383","480.72339","544.094737",""
"2025-06-16T07:30:00-03:00","","","","","","566.021052","","","","576.8","","","","","","476.98773","","","","","","324.507937","475.340649","537.4709",""
"2025-06-16T07:45:00-03:00","","","","","","565.763158","","","","572.710527","","","","","","466.164634","","","","","","324.337738","475.836842","549.68254",""
"2025-06-16T08:00:00-03:00","","","","","","569.152631","","","","559.951364","","","","","","489.760737","","","","","","324.333333","479.563158","548.994737",""
"2025-06-16T08:15:00-03:00","","","","","","566.28421","","","","590.355767","","","","","","460.804878","","","","","","324.494737","485.287174","538.293167",""
"2025-06-16T08:30:00-03:00","","","","","","565.989529","","","","575.750553","","","","","","440.490798","","","","","","324.121693","481.78421","537.222596",""
"2025-06-16T08:45:00-03:00","","","","","","563.978892","","","","554.988223","","","","","","438.374233","","","","","","324.379588","478.619917","546.521052",""
"2025-06-16T09:00:00-03:00","","","","","","566.98421","","","","548.931876","","","","","","435.128049","","","","","","324.619048","482.830688","549.18421",""
"2025-06-16T09:15:00-03:00","","","","","","566.429237","","","","554.341747","","","","","","426.465839","","","","","","324.486772","486.294737","543.179917",""
"2025-06-16T09:30:00-03:00","","","","","","564.36874","","","","543.921052","","","","","","411.766871","","","","","","324.213088","478.095238","545.736842",""
"2025-06-16T09:45:00-03:00","","","","","","563.986223","","","","546.004822","","","","","","444.828221","","","","","","324.505319","477.01579","546.161773",""
"2025-06-16T10:00:00-03:00","","","","","","565.831507","","","","549.764423","","","","","","453.613497","","","","","","324.579393","480.484293","543.431579",""
"2025-06-16T10:15:00-03:00","","","","","","491.047369","","","","565.051392","","","","","","464.969136","","","","","","324.345154","488.207812","544.268421",""
"2025-06-16T10:30:00-03:00","","","","","","469.748691","","","","555.178948","","","","","","465.882716","","","","","","324.377488","490.058989","550.942106",""
"2025-06-16T10:45:00-03:00","","","","","","469.024862","","","","553.431579","","","","","","479.435583","","","","","","324.378948","489.916539","550.610527",""
"2025-06-16T11:00:00-03:00","","","","","","475.747499","","","","547.578948","","","","","","486.883436","","","","","","324.565152","489.573244","553.21374",""
"2025-06-16T11:15:00-03:00","","","","","","493.089473","","","","554.657894","","","","","","496.279503","","","","","","324.474163","498.936842","578.452631",""
"2025-06-16T11:30:00-03:00","","","","","","504.263629","","","","549.694544","","","","","","467.429448","","","","","","324.36039","497.313806","547.728698",""
"2025-06-16T11:45:00-03:00","","","","","","504.405263","","","","552.956516","","","","","","460.243902","","","","","","324.460318","502.027968","540.61579",""
"2025-06-16T12:00:00-03:00","","","","","","513.578948","","","","549.557666","","","","","","476.780488","","","","","","324.28421","489.412699","543.631579",""
"2025-06-16T12:15:00-03:00","","","","","","522.252631","","","","580.694737","","","","","","478.546012","","","","","","324.465609","497.052631","537.003324",""
"2025-06-16T12:30:00-03:00","","","","","","540.378948","","","","562.757894","","","","","","484.386503","","","","","","324.355082","500.502893","541.636842",""
"2025-06-16T12:45:00-03:00","","","","","","558.473188","","","","578.810527","","","","","","473.154321","","","","","","324.21881","497.180643","545.121052",""
"2025-06-16T13:00:00-03:00","","","","","","580.281438","","","","576.226316","","","","","","444.290123","","","","","","324.180099","495.158846","546.22169",""
"2025-06-16T13:15:00-03:00","","","","","","592.2","","","","605.257894","","","","","","484.074074","","","","","","324.326316","500.089473","542.536842",""
"2025-06-16T13:30:00-03:00","","","","","","604.242106","","","","592.069413","","","","","","475.417178","","","","","","324.433297","501.994737","540.152631",""
"2025-06-16T13:45:00-03:00","","","","","","592.2","","","","602.534394","","","","","","488.03681","","","","","","324.261552","511.392642","542.21579",""
"2025-06-16T14:00:00-03:00","","","","","","585.278948","","","","592.941799","","","","","","478.882716","","","","","","324.329671","515.449434","544.189473",""
"2025-06-16T14:15:00-03:00","","","","","","586.257894","","","","618.678948","","","","","","461.939024","","","","","","324.30347","530.321052","553.318463",""
"2025-06-16T14:30:00-03:00","","","","","","590.3469","","","","621.98421","","","","","","450.888889","","","","","","324.347369","529.899471","549.331579",""
"2025-06-16T14:45:00-03:00","","","","","","592.609146","","","","636.46065","","","","","","464.214724","","","","","","324.483494","529.463158","547.878948",""
"2025-06-16T15:00:00-03:00","","","","","","588.466364","","","","628.846561","","","","","","495.713414","","","","","","324.382979","537.226316","544.135492",""
"2025-06-16T15:15:00-03:00","","","","","","587.957894","","","","670.121052","","","","","","503.80625","","","","","","324.347369","547.342106","551.588019",""
