"Date and time","SMV340200 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340201 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340202 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340203 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340204 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340205 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340206 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340207 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340208 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340209 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340210 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340211 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340212 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340213 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340230 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340232 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340233 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340234 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340262 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340263 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","idrac-9DQGPV3 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","idrac-BDQGPV3 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","idrac-CDQGPV3 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","idrac-DDQGPV3 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","idrac-FDQGPV3 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)"
"2025-06-14T05:15:00-03:00","172.344444","172.060773","172.110498","172.461539","172.505556","173.952082","172","172.850829","173.01087","172.312094","172.238889","172.469613","172","172.60989","172","172.462963","172.491803","172.20442","172.956044","172.63388","172.516304","172.631193","172.560814","172.428258","172.686813"
"2025-06-14T05:30:00-03:00","172.121547","172.044199","172.272222","172.692308","172.331492","173.996806","172","172.861879","173.911111","172.454493","172.093922","173.083333","172","172.535519","192","172.521739","172.730769","172.361111","172.436464","172.661202","172.453039","173.117472","172.668693","172.525896","172.544444"
"2025-06-14T05:45:00-03:00","172.237569","172.033333","172.353591","172.535911","174.830601","174.061058","172.105556","172.907103","174.516129","172.612388","172.424581","173.098361","172.161111","172.486339","180","180.134969","172.58011","172.355556","176.983607","172.392266","172.563536","172.601657","172.414893","172.63732","172.558011"
"2025-06-14T06:00:00-03:00","172.388889","172.565934","172.508288","173.263737","172.194444","174.338058","172.027624","173.387978","173.989189","173.118749","172.115384","172.84153","172.038889","172.696132","179","173.652174","172.796703","172.758242","172.541437","172.857923","172.425414","172.588003","172.396631","172.728367","172.695652"
"2025-06-14T06:15:00-03:00","172.383333","172.066667","172.027624","172.132597","178.222826","173.489923","172.049723","173.230769","174.231183","172.64192","172.055249","172.446928","172.055249","172.265193","174","183.628049","172.455556","172.508197","179.086487","172.588889","172.486188","172.550418","172.626373","173.207407","172.989011"
"2025-06-14T06:30:00-03:00","172.049723","172","172.144444","172.291209","181.206349","172.643146","172.027624","172.983333","172.412088","172.455143","172.166667","172.475138","172","172.708791","194","225.447204","172.277778","172.502762","186.830688","172.703297","172.394444","172.502762","172.237546","172.839042","172.535911"
"2025-06-14T06:45:00-03:00","172.302198","172.083333","172.298342","172.067039","174.232432","172.517366","172","173.519126","173.961957","172.308969","172.303868","172.434066","172.149171","172.448088","175","241.775758","172.615384","172.106146","223.641711","172.882681","172.305556","172.325182","172.194682","172.3","172.882681"
"2025-06-14T07:00:00-03:00","172.59116","172.143647","172.049723","172.148351","172.79558","172.528377","172.423077","172.967568","172.21547","172.263082","172.840659","172.653847","172.005556","172.727778","175","204.376543","172.593407","172.441989","204.881081","172.905556","172.620879","172.346232","172.26842","172.477778","172.715847"
"2025-06-14T07:15:00-03:00","172.038674","172.011111","172.022347","172.458563","176.353261","172.709103","172","172.9779","172.127778","172.476848","172.273224","172.659218","172.0221","172.516483","173","177.165644","172.297298","172.110498","198.673797","172.752748","172.464089","172.83077","172.222788","172.644199","172.73224"
"2025-06-14T07:30:00-03:00","172.043956","172.0221","172.127072","172.374302","177.61579","172.796343","172.005556","172.769231","172.388889","172.446837","172.049723","172.641304","172","172.60221","183","178.919753","172.533333","172.233333","181.336899","172.540983","172.20442","172.753592","172.239842","172.703133","172.611111"
"2025-06-14T07:45:00-03:00","172.359116","172","172.038674","172.45","177.243387","172.781817","172.082873","172.983696","173.15847","172.376081","172.430939","172.285714","172","172.379121","172","207.098766","172.607734","172.19337","185.707447","172.82967","172.287293","173.005636","172.40533","172.768201","172.956044"
"2025-06-14T08:00:00-03:00","172.132597","172","172.15","172.538889","173.324176","173.871823","172.049723","173.38587","172.383333","172.608443","172.651933","172.469613","172","172.494506","265","179.98773","172.818681","172.445054","210.11579","172.416667","172.582418","172.967274","172.226874","172.60221","172.978142"
"2025-06-14T08:15:00-03:00","172.066299","172.17033","172.127072","172.269231","176.827027","173.985129","172","172.775957","173.467742","172.424449","172.414364","172.456044","172","172.186813","176","172.726708","172.631868","172.211111","182.047872","173.005524","172.449438","173.750839","172.363136","172.642234","173.281768"
"2025-06-14T08:30:00-03:00","172.044199","172.005556","172.226519","172.430939","177.736559","173.997521","172.016574","172.929348","173.398907","172.399657","172.121547","172.357143","172","172.277778","173","172.728396","172.483333","172.276243","173.35","172.510989","172.331492","172.33151","172.363098","172.598848","173.340659"
"2025-06-14T08:45:00-03:00","172.077348","172.324176","172.195531","172.45","178.968421","173.999972","172.134078","173.21978","172.918478","172.424151","172.198896","172.466667","172","172.546961","172","172.919753","172.605556","172.183333","175.768817","172.827778","172.377778","172.441201","172.147884","172.480977","173.331522"
"2025-06-14T09:00:00-03:00","172.238889","172.060773","172.214286","172.243094","175.543011","174.016664","172","173.011111","172.416667","172.303029","172.083333","172.833333","172.016574","172.598901","179","173.939024","172.68306","172.497268","176.42246","172.594444","172.340659","172.499353","172.437159","172.480664","173.461957"
"2025-06-14T09:15:00-03:00","172.106146","172.038889","172.038889","172.233333","176.705882","174.003148","172","173","172.382513","172.295082","172.171271","172.6","172.183333","172.491803","172","174.06135","172.582418","172.230769","177.032258","172.828729","172.785714","172.308322","172.646409","172.255556","173.324324"
"2025-06-14T09:30:00-03:00","172.172222","172.121547","172.155556","172.543956","175.770053","174.000104","172","172.701658","172.165746","172.58575","172.270718","172.802198","172.033333","172.287293","177","175.808642","172.546961","172.184358","175.120219","173.055249","172.423077","172.402426","172.642523","172.605282","173.39011"
"2025-06-14T09:45:00-03:00","172.21978","172.120879","172.363129","172.35","191.550802","174.044199","172","172.802198","172.653847","172.445226","172.258242","172.659341","172","172.55618","208","173.197531","172.797814","172.209944","195.75","172.978022","172.441989","172.589003","172.811354","172.450147","173.076923"
"2025-06-14T10:00:00-03:00","172.270718","172.294444","172.161111","172.43956","185.189473","173.998619","172.033149","173","172.261111","172.543836","172.278689","172.972528","172.0221","172.734807","173","175.217391","172.642857","172.40884","187.571429","172.888889","172.67033","172.579234","172.876369","172.455778","173.486487"
"2025-06-14T10:15:00-03:00","172.266667","172.093922","172.259669","172.265193","173.777174","172.688889","172","172.862638","172.5","172.472709","172.555556","172.772222","172.072222","172.383333","175","174.957056","172.624309","172.20442","175.690218","173.164836","172.505494","172.43842","172.905394","172.462133","173.065573"
"2025-06-14T10:30:00-03:00","172.370166","172.143647","172.171271","172.677778","187.947369","172.361111","172","173.027778","172.527174","172.359017","172.430168","172.888889","172.027624","172.56044","178","175.02454","172.657459","172.21547","185.534759","173.03352","172.236263","172.647357","172.817157","172.49155","172.834254"
"2025-06-14T10:45:00-03:00","172.403314","172.15","172.21547","172.721311","181.850268","172.569599","172.033333","173.18232","172.438889","172.510386","172.422222","173.076087","172","172.285714","173","175.623457","172.562841","172.226519","188.367021","173.038461","172.436464","172.883333","172.480663","172.292888","173.351351"
"2025-06-14T11:00:00-03:00","172.372222","172.265193","172.089386","172.708791","175.113513","172.486142","172.005556","172.851649","172.5","172.561919","172.58011","172.631284","172","172.912088","173","173.720497","172.535136","172.41989","176.319149","173.05","172.45","172.780072","172.824176","172.482734","173.497268"
"2025-06-14T11:15:00-03:00","172.19337","172.355556","172.120879","172.522222","176.435483","173.496416","172","173.21547","173","172.243778","172.233333","172.379121","172.027624","172.351649","232","174.08589","172.244444","172.121547","175.619566","173.121547","172.576923","172.42289","172.3556","172.359416","172.808743"
"2025-06-14T11:30:00-03:00","172.407821","172.237569","172.071429","172.4","176.967914","174.799522","172","172.844444","172.902174","172.567626","172.285714","172.223463","172","172.388889","175","175.481481","172.418478","172.17033","179.302702","172.541437","172.521978","172.734524","172.548484","172.232489","172.907103"
"2025-06-14T11:45:00-03:00","172.318681","172.314917","172.220994","172.554946","178.497354","174.962341","172","172.934066","172.388889","172.214868","172.186813","172.281768","172","172.370166","235","173.226993","172.488889","172.240223","196.402117","172.4","172.444444","172.677848","172.631363","172.874027","172.483517"
"2025-06-14T12:00:00-03:00","172.423913","172.165746","172.147541","172.692308","177.437838","174.998954","172.072222","173.346153","172.538889","172.457224","172.133333","172.527472","172.016574","172.747252","184","173.496932","172.712707","172.344444","182.368984","172.734807","172.338889","172.646766","172.898823","172.452342","172.371584"
"2025-06-14T12:15:00-03:00","172.446928","172.038674","172.127072","172.608939","190.170212","174.999913","172.088398","172.93956","172.618784","172.649049","172.368132","172.469613","172.066299","172.555556","173","173.969326","172.519126","172.072222","186.664893","172.730337","172.40884","172.443901","172.701073","172.419363","172.582418"
"2025-06-14T12:30:00-03:00","172.284153","172.077778","172.082418","172.683333","179.192513","174.999988","172.01105","172.738889","173.146739","172.429199","172.088398","172.494506","172","172.554946","173","174.396341","172.668508","172.142857","178.456989","172.704918","172.488889","172.713893","172.733546","172.628323","172.164836"
"2025-06-14T12:45:00-03:00","172.240437","172.110498","172.094444","172.883978","176.518919","174.999998","172.005556","172.895604","172.78022","172.465852","172.138121","172.359551","172","172.475138","188","173.98773","172.383333","172.078212","179.368984","172.535519","172.208791","172.717453","172.790337","172.554718","172.320442"
"2025-06-14T13:00:00-03:00","172.160221","172.18232","172.256831","172.635359","179.333333","175","172.01105","172.94086","172.5","172.559689","172.105556","172.544444","172.066667","172.480663","200","173.374233","172.564246","172.379121","179.313513","172.425414","172.361111","172.673314","172.71978","172.436248","172.272222"
"2025-06-14T13:15:00-03:00","172.208791","172.038889","172.005524","172.406593","187.05291","175","172.005556","172.852459","172.846994","172.292676","172.126373","172.604396","172.093922","172.582418","179","174.234568","172.478022","172.263737","185.468086","172.631868","172.422222","172.815874","172.803533","172.494358","172.444444"
"2025-06-14T13:30:00-03:00","172.055249","172.105556","172.292818","172.4153","176.405406","175","172","172.88587","172.944751","172.613107","172.25","172.256831","172","172.414364","173","174.382716","172.694444","172.288889","185.252688","172.623596","172.51087","172.752487","172.980157","172.49705","172.423077"
"2025-06-14T13:45:00-03:00","172.145251","172","172.187846","172.290503","194.241936","175.066667","172","173.217391","172.718232","172.385163","172.220994","172.477778","172.061111","172.223463","178","173.938271","172.370166","172.066299","193.962766","172.913043","172.497207","172.726657","172.922103","172.557913","172.793478"
"2025-06-14T14:00:00-03:00","172.022222","172.072222","172.226519","172.521739","179.848649","175.001111","172.067039","173.065218","172.668478","172.388017","172.138121","172.583333","172.033149","172.626373","224","173.62963","172.661202","172.278689","190.94086","172.922222","172.340659","172.898527","172.844442","172.497238","172.269663"
"2025-06-14T14:15:00-03:00","172.247252","172.027778","172.121547","172.535911","201.42246","175.011148","172.060773","173.402174","172.290503","172.28022","172.273743","172.298342","172.049723","172.603352","182","172.895706","172.54945","172.149171","207.497298","172.633333","172.338889","172.84194","172.980847","172.362607","172.491803"
"2025-06-14T14:30:00-03:00","172.18232","172.10989","172.241758","172.394444","183.256684","175.001109","172.111111","173.071429","173.36413","172.518023","172.247252","172.472222","172","172.393442","176","176.598766","172.45055","172.143647","188.518717","172.790056","172.52459","172.6269","172.801461","172.470632","172.741758"
"2025-06-14T14:45:00-03:00","172.071823","172","172.183333","172.272222","180.317204","175.000167","172.153847","173.157609","172.601093","172.568032","172.21547","172.428571","172","172.50838","188","175.776398","172.572222","172.098901","182.772487","172.80663","172.561111","172.50631","172.566708","172.850504","172.747252"
"2025-06-14T15:00:00-03:00","172.155556","172.027624","172.442623","172.456044","174.745946","175.000034","172.078212","173.033149","173.47027","172.715847","172.183333","172.668478","172.01105","172.335164","179","208.617284","172.704918","172.447513","175.763441","172.5","172.47191","173.064626","172.687897","172.45587","172.655738"
"2025-06-14T15:15:00-03:00","172.155556","172","172.187846","172.576923","204.689473","175.000001","172.011111","173.238889","173.247252","172.377899","172.351649","172.701087","172.072222","172.516667","183","234.607362","172.657459","172.142077","211.777778","173","172.453039","172.321167","172.557997","172.56022","172.3"
"2025-06-14T15:30:00-03:00","172.292818","172.082873","172.05","172.251397","192.368984","175","172","172.825137","174.453552","172.535519","172.022222","172.698324","172","172.283333","186","201.753087","172.594444","172.291209","195.136842","172.988889","172.772222","172.903698","172.277524","172.326199","172.458563"
"2025-06-14T15:45:00-03:00","172.227778","172.016667","172.088889","172.423913","196.121693","175","172","172.928571","175.335136","172.627268","172.176796","172.569061","172","172.381216","192","232.871166","172.748633","172.18232","182.700534","173.054644","172.505556","172.903948","172.576119","172.49833","172.562841"
"2025-06-14T16:00:00-03:00","172.307692","172.066667","172.236263","172.510989","212.264864","175.021978","172.105556","173.071429","172.769231","173.062626","172.005524","172.558659","172.016574","172.41989","180","224.851852","172.701087","172.244444","175.381216","172.416667","172.472222","172.878389","172.736444","172.296187","172.724324"
"2025-06-14T16:15:00-03:00","172.15","172.016667","172.137362","172.27933","199.516129","175.001588","172","172.808743","172.692308","172.387024","172.18232","172.679558","172.094972","172.309392","173","215.734568","172.407821","172.291209","181.886487","172.696132","172.39779","172.932581","172.533819","172.374249","172.657459"
"2025-06-14T16:30:00-03:00","172.270718","172.049723","172.011111","172.21978","186.280423","175.000203","172","172.692308","173.692308","172.269886","172.105556","172.633333","172","172.104396","267","196.397516","172.590164","172.122906","182.952381","173.196721","172.637362","172.729661","172.472229","172.406739","172.384616"
"2025-06-14T16:45:00-03:00","172.128491","172.072222","172.143647","172.294444","183.015873","175.000037","172","172.918033","175","172.186332","172.072222","172.612903","172","172.110498","174","199.833333","172.607734","172.298342","181.390374","172.781421","172.298342","172.824018","172.645796","172.293408","172.423077"
"2025-06-14T17:00:00-03:00","172.044199","172.061111","172.2","172.337017","192.693122","175.066668","172.016574","172.932961","172.856353","172.315218","172.674033","172.519337","172.082873","172.818681","174","200.939024","172.603261","172.467033","189.132276","172.823204","172.583333","172.563498","172.790041","172.213496","172.344262"
"2025-06-14T17:15:00-03:00","172.209944","172.016667","172.320442","172.208791","176.816217","175.007778","172","172.934066","173.142077","172.539634","172.227778","172.588889","172.18232","172.272222","175","215.061729","172.464089","172.225274","197.398937","173.005556","172.222222","172.435473","172.687378","172.561612","172.583333"
"2025-06-14T17:30:00-03:00","172.165746","172","172.38674","172.329609","174.348067","175.001332","172","172.782609","172.54945","172.483773","172.220994","172.360656","172.005524","172.227778","183","195.682927","172.622222","172.211111","195.755434","173.065218","172.61326","172.908542","172.632809","172.406543","172.756906"
"2025-06-14T17:45:00-03:00","172.10989","172.060773","172.243094","172.300547","195.303191","175.000014","172.1","173.229508","173.238889","172.474679","172.337017","172.430168","172.066667","172.316667","172","228.833333","172.674033","172.172222","215.460318","172.922652","172.35","172.56202","172.588354","172.76597","172.5847"
"2025-06-14T18:00:00-03:00","172.159341","172.071823","172.311111","172.298342","193.746032","175.000001","172.01105","173.240437","172.7","172.634563","172.357542","172.853261","172.005556","172.357143","173","207.432927","172.844444","172.432432","199.322751","172.734807","172.552487","172.721989","172.757561","172.905138","172.911602"
"2025-06-14T18:15:00-03:00","172.011111","172","172.121547","172.433333","187.861702","175","172","173.098361","172.747252","172.214637","172.060773","172.387978","172.175824","172.283333","172","197.432099","172.655738","172.150838","189.936508","173.142857","172.576923","172.784187","172.524974","172.751339","172.527778"
"2025-06-14T18:30:00-03:00","172.022222","172.044199","172.072222","172.226519","186.402117","175","172","172.877094","172.845303","172.172683","172.176796","172.469613","172.049723","172.292818","172","190.20122","172.583333","172.181319","187.707447","172.917127","172.402174","172.41198","172.406141","172.504263","172.618784"
"2025-06-14T18:45:00-03:00","172.116022","172","172.270718","172.120879","180.636363","175","172.055249","172.754099","173.661202","172.466868","172.165746","172.455556","172.110498","172.448088","182","201.417178","172.538889","172.194444","179.904762","173.375691","172.535519","172.425606","172.646289","172.46714","172.684782"
"2025-06-14T19:00:00-03:00","172.173184","172.335196","172.25","172.519126","180.114754","175.05","172.111111","172.819672","172.692308","172.705188","172.220994","172.646409","172.1","172.563536","182","238.06135","172.779006","172.281768","207.825397","172.955801","172.67033","172.437784","172.648291","172.754099","172.618784"
"2025-06-14T19:15:00-03:00","172.144444","172","172.115384","172.236263","204.893617","175.006667","172.038674","172.972528","174.472528","172.381376","172.1","172.505556","172.127778","172.35","177","178.339507","172.756906","172.111111","211.358289","172.944751","172.241758","172.547234","172.369861","172.392902","172.546961"
"2025-06-14T19:30:00-03:00","172.259669","172.061111","172.027624","172.281768","174.663101","175.001259","172","172.631868","175.797872","172.313699","172.198896","172.401099","172.038674","172.138121","173","175.833333","172.708108","172.187846","178.095238","173.122222","172.519553","172.406714","172.865966","172.586394","172.631868"
"2025-06-14T19:45:00-03:00","172.160221","172.033149","172.077778","172.292818","186.320856","175.000042","172","173.016667","176.275676","172.262306","172.149171","172.432584","172.027778","172.318436","172","176.216049","172.701658","172.159341","187.048387","172.729282","172.708791","172.482064","172.672142","172.798803","172.456044"
"2025-06-14T20:00:00-03:00","172.227778","172.067039","172.218579","172.077778","188.005348","175.000003","172.027624","172.690608","174.989248","172.503064","172.252748","172.513812","172.033149","172.233333","182","173.709877","172.673913","172.4153","199.619048","173.283333","172.333333","172.471088","172.466362","172.425091","172.572222"
"2025-06-14T20:15:00-03:00","172.164836","172.082873","172.213114","172.188889","184.38421","175","172.022222","172.766304","173.724324","172.631902","172.066667","172.734807","172.016574","172.644809","181","180.742331","172.565934","172.283333","186.931217","173.27933","172.618784","172.648044","172.474109","172.379172","172.726776"
"2025-06-14T20:30:00-03:00","172.127072","172.016667","172.122222","172.209944","185.234042","175","172","172.896174","173.769231","172.379121","172.038674","172.725274","172","172.398877","174","203.697531","172.355556","172.716667","186.473684","172.861111","172.357143","172.467033","172.628694","172.453367","172.590164"
"2025-06-14T20:45:00-03:00","172.209944","172","172","172.243094","181.47619","175.066667","172","173.010929","172.533333","172.397688","172.255556","172.505494","172","172.384616","173","197.177914","172.579234","172.194444","192.941799","172.955801","172.723757","172.950187","172.349224","172.432857","172.87027"
"2025-06-14T21:00:00-03:00","172.144444","172.033333","172.072222","172.234637","182.333333","175.011481","172.072222","173.43956","172.483146","172.595389","172.292818","172.477778","172.138889","172.357143","175","192.166667","172.734807","172.418994","183.308511","173.10989","172.807692","172.96685","172.364641","172.535519","172.448088"
"2025-06-14T21:15:00-03:00","172.25","172.148351","172.255556","172.225274","189.084656","175.00019","172.083333","172.703297","172.845303","172.492197","172.3","172.318681","172.055249","172.412088","175","186.580247","172.569061","172.383333","188.696809","173.265193","172.75","172.518401","172.323559","172.503552","172.617487"
"2025-06-14T21:30:00-03:00","172.071823","172.154697","172.055249","172.093922","198.656084","175.000012","172.027624","172.994476","172.472222","172.18647","172.362638","172.385474","172.016574","172.21978","174","174.216049","172.444444","172.144444","225.380952","173.3","172.928177","172.533538","172.501629","172.519126","172.773481"
"2025-06-14T21:45:00-03:00","172.082873","172.116022","172.183333","172.26257","184.244681","175.000001","172.011111","172.923077","172.45","172.293601","172.122906","172.298342","172.171271","172.344444","178","177.512346","172.508288","172.237569","202.724868","173.224043","172.183333","172.340706","172.425046","172.527778","172.767956"
"2025-06-14T22:00:00-03:00","172.077348","172.077778","172.203297","172.324176","181.638298","175","172.049723","172.938889","172.401099","172.153941","172.324176","172.686813","172.05","172.243094","175","180.312883","172.709497","172.480874","185.718086","173.123596","172.251397","173.055917","172.493233","172.463267","172.626373"
"2025-06-14T22:15:00-03:00","172.149171","172.005556","172.149171","172.19337","182.343916","175","172","172.85","173.213114","172.463237","172.403314","172.396648","172.127072","172.241758","173","193.882716","172.455556","172.444444","183.38421","173.401099","172.587912","172.861896","172.595968","172.542372","172.854749"
"2025-06-14T22:30:00-03:00","172.21978","172","172.252748","172.379121","182.175532","175","172","172.857143","172.818681","172.608687","172.213483","172.633333","172","172.208791","175","183.459628","172.883978","172.351956","186.857143","173.027472","172.209944","172.514966","172.450107","172.321847","172.737704"
"2025-06-14T22:45:00-03:00","172.0221","172","172.416667","172.309392","181.13369","175","172.143647","172.836066","172.685083","172.570048","172.147541","172.159341","172","172.276243","186","185.950618","172.752748","172.19337","182.290322","173.016574","172.313187","172.325914","172.53521","172.534546","172.967033"
"2025-06-14T23:00:00-03:00","172.186813","172.099448","172.197802","172.43956","181.951613","175","172.122906","172.712707","172.255556","172.516801","172.622222","172.589888","172.0221","172.377049","203","174.834356","172.684782","172.291209","184.170212","172.685083","172.508288","172.828114","172.331492","172.760444","172.718232"
"2025-06-14T23:15:00-03:00","172.149171","172.077778","172.20442","172.382513","183.345744","175","172.066667","173.191257","172.430939","172.316217","172.18232","172.205556","172.143647","172.574586","173","175.06135","172.388889","172.110498","186.068421","173.105556","172.232044","172.386806","172.095693","172.370397","172.983696"
"2025-06-14T23:30:00-03:00","172.049723","172.066299","172.143647","172.205556","183.438502","175","172","172.873627","172.627778","172.299239","172.172222","172.340782","172","172.574586","172","176.03125","172.686813","172.417582","183.645502","173.377778","172.401099","172.909218","172.538988","172.671096","172.934427"
"2025-06-14T23:45:00-03:00","172.28022","172.01105","172.285714","172.183333","179.820106","175","172","172.928571","172.248619","172.459087","172.441989","172.464089","172.027624","172.42623","172","175.814814","172.516483","172.188889","181.322751","173.054946","172.592179","172.764444","172.35619","172.25282","173.027624"
"2025-06-15T00:00:00-03:00","172.261111","172.322222","172.52459","172.184358","181.817204","175","172.116022","173","172.455556","172.548141","172.516483","172.824176","172.089386","172.928571","173","181.453988","172.588236","172.366667","182.255319","173.076087","172.88587","172.694444","172.37596","172.467131","172.804348"
"2025-06-15T00:15:00-03:00","172.173184","172.099448","172.25","172.42623","182.386243","175","172","173.005524","172.538461","172.311314","172.539326","172.552487","172.127778","172.84153","216","196.604938","172.697802","172.223463","179.821052","172.674033","172.540983","172.767552","172.54422","172.560592","173.01087"
"2025-06-15T00:30:00-03:00","172.21547","172.149171","172.244444","172.222222","184.075269","175.022222","172","172.530387","172.259669","172.22175","172.346153","172.303868","172.011111","172.595629","173","183.469136","172.571429","172.259669","178.698924","173.066667","173.071823","172.88977","172.380877","172.642892","173.066667"
"2025-06-15T00:45:00-03:00","172.214286","172","172.083333","172.138889","182.78836","175.002346","172.016574","172.983517","172.3","172.371192","172.143647","172.445054","172","172.325967","172","180.580247","172.574586","172.237569","182.620321","172.961539","173.300547","172.967391","172.724544","172.538043","172.772222"
"2025-06-15T01:00:00-03:00","172.19337","172.055249","172.320442","172.234972","181.16129","175.000378","172.05","172.927778","172.414364","172.619463","172.558659","172.655556","172.127072","172.455556","173","177.068323","172.745857","173.180328","181.11828","173.20765","173.092897","172.798154","172.643192","172.467033","172.552487"
"2025-06-15T01:15:00-03:00","172.115384","172.033149","172.171271","172.159341","182.084656","175.000002","172.248619","172.767956","172.312849","172.338024","172.453552","172.708791","172.579234","172.59116","174","175.209877","172.458563","172.752748","182.223404","175.891304","173.086957","172.724413","172.686666","172.382601","172.928177"
"2025-06-15T01:30:00-03:00","172.197802","172","172.298342","172.120879","180.736559","175","172.005524","172.67033","172.287293","172.237647","172.316667","173.668508","172.302198","172.55618","173","175.687117","172.459017","172.827778","182.542553","173.79558","172.636871","172.998546","172.480186","172.563544","172.813187"
"2025-06-15T01:45:00-03:00","172.156424","172","172.261111","172.121547","180.87027","175","172.071823","172.917582","172.276243","172.274657","172.381216","173.259669","172.111111","172.309392","173","174.580247","172.644444","172.796703","177.930851","173.461539","172.75","172.878317","172.333926","172.522056","172.978022"
"2025-06-15T02:00:00-03:00","172.104972","172.083799","172.044444","172.238889","180.561498","175","172.088889","172.905556","172.466667","172.684782","172.265193","172.944751","172.54945","172.538461","185","177.54321","172.722222","172.472222","180.848649","173.206522","172.730769","172.721018","172.543311","172.443451","172.593407"
"2025-06-15T02:15:00-03:00","172.049723","172.005524","172.585636","172.697802","180.531914","175","172.038674","172.677778","172.161111","172.569697","172.461957","172.911602","172.722826","172.281768","175","174.276073","172.734807","172.143647","180.614973","172.994536","172.618784","173.15657","172.429048","172.366389","172.674033"
"2025-06-15T02:30:00-03:00","172.15","172","172.41989","172.516483","181.588236","175","172.016667","172.879121","172.151686","172.483383","172.486033","173.880434","172.016574","172.418994","175","176.185186","172.43956","172.143647","181.973684","172.721311","172.86413","172.84036","172.392868","172.46225","172.316667"
"2025-06-15T02:45:00-03:00","172.143647","172.133333","172.355191","172.418478","177.778379","175","172.06044","173.044199","172.616667","172.455342","172.398907","172.928177","172.016574","172.305556","183","176.11043","172.434066","172.172222","178.010811","172.912568","172.761111","172.761111","172.563339","172.675096","172.472528"
"2025-06-15T03:00:00-03:00","172.016667","172.137362","172.243094","172.477778","180.227027","175","172.027624","173.165746","172.718232","172.395817","173.049723","173.733696","172","172.447513","179","177.475309","172.934066","172.209944","180.473404","172.790056","172.78022","172.685744","172.661971","172.586957","172.648351"
"2025-06-15T03:15:00-03:00","172.1","172","172.127072","172.313187","180.846561","175","172.016667","172.989071","172.55","172.51655","172.635359","173.082873","172.027624","172.747252","173","183.828221","172.593407","172.449438","181.481283","172.956284","172.727778","172.578964","173.090298","172.458817","173.266667"
"2025-06-15T03:30:00-03:00","172.116022","172.038674","172.161111","172.538461","180.8877","175","172.071429","172.715847","172.862638","172.364274","172.494566","173.225274","172","172.629834","187","176.5","172.502793","172.164836","182.278948","172.585636","172.491712","172.537427","172.599142","172.489333","172.775957"
"2025-06-15T03:45:00-03:00","172.071823","172.065934","172.177778","172.437159","179.707447","175","172","172.693989","173.061111","172.545991","172.355556","172.989011","172.127778","172.538461","173","175.160493","172.494444","172.220994","188.4709","172.690608","172.441341","172.461482","172.55839","172.644692","172.38674"
"2025-06-15T04:00:00-03:00","172.164836","172.099448","172.28022","172.327778","178.840426","175","172.131868","172.978142","172.617487","172.61589","172.543956","172.801104","172.027624","172.375691","176","174.04908","172.558011","172.551912","180.57672","172.911602","172.453039","172.61878","172.732367","172.318479","172.642857"
"2025-06-15T04:15:00-03:00","172.071429","172.01105","172.071823","172.527778","180.989304","175","172.131868","173.14054","172.911111","172.40079","172.409836","172.727778","172.172222","172.480874","177","176.748467","172.430939","172.933333","187.05291","172.834254","172.436464","172.571416","173.097442","172.916917","172.631868"
"2025-06-15T04:30:00-03:00","172.247252","172.314917","172.066667","172.395604","186.820106","175","172.033149","172.788889","173.178379","172.098967","172.72067","173.208791","172.054946","172.395604","174","172.802469","172.642857","172.527472","186.312169","173.270718","172.333333","172.449881","173.190956","172.574586","172.681319"
"2025-06-15T04:45:00-03:00","172.116022","172.15","172.117319","172.205556","184.846561","175","172.17033","172.830601","173.142857","172.369366","172.563536","172.752748","172.072222","172.403314","183","174.766871","172.395604","172.194444","193.375661","172.754099","172.461539","172.488797","173.171931","172.397053","172.447513"
